      Time            FairTen1            FairTen2            FairTen3            FairTen4            FairTen5            FairTen6            FairTen7            FairTen8
    2.4400       2.6664839e+05       2.6667207e+05       2.6579839e+05       2.6642930e+05       2.6556288e+05       2.6554173e+05       2.6641535e+05       2.6578190e+05
    2.4600       2.6644933e+05       2.6647366e+05       2.6558897e+05       2.6622970e+05       2.6535074e+05       2.6532849e+05       2.6621311e+05       2.6557030e+05
    2.4800       2.6633328e+05       2.6635823e+05       2.6546301e+05       2.6611325e+05       2.6522223e+05       2.6519890e+05       2.6609406e+05       2.6544219e+05
    2.5000       2.6630027e+05       2.6632581e+05       2.6542053e+05       2.6607999e+05       2.6517741e+05       2.6515302e+05       2.6605822e+05       2.6539762e+05
    2.5200       2.6635032e+05       2.6637640e+05       2.6546156e+05       2.6612995e+05       2.6521629e+05       2.6519086e+05       2.6610563e+05       2.6543659e+05
    2.5400       2.6648336e+05       2.6650996e+05       2.6558608e+05       2.6626306e+05       2.6533887e+05       2.6531243e+05       2.6623624e+05       2.6555910e+05
    2.5600       2.6669886e+05       2.6672593e+05       2.6579359e+05       2.6647877e+05       2.6554466e+05       2.6551725e+05       2.6644951e+05       2.6576467e+05
    2.5800       2.6699604e+05       2.6702353e+05       2.6608333e+05       2.6677634e+05       2.6583291e+05       2.6580457e+05       2.6674471e+05       2.6605254e+05
    2.6000       2.6737392e+05       2.6740178e+05       2.6645433e+05       2.6715476e+05       2.6620268e+05       2.6617345e+05       2.6712083e+05       2.6642176e+05
    2.6200       2.6783130e+05       2.6785950e+05       2.6690545e+05       2.6761286e+05       2.6665281e+05       2.6662273e+05       2.6757671e+05       2.6687118e+05
    2.6400       2.6836682e+05       2.6839530e+05       2.6743531e+05       2.6814926e+05       2.6718195e+05       2.6715107e+05       2.6811098e+05       2.6739944e+05
    2.6600       2.6897886e+05       2.6900755e+05       2.6804233e+05       2.6876235e+05       2.6778852e+05       2.6775689e+05       2.6872204e+05       2.6800495e+05
    2.6800       2.6966569e+05       2.6969456e+05       2.6872480e+05       2.6945042e+05       2.6847081e+05       2.6843850e+05       2.6940817e+05       2.6868601e+05
    2.7000       2.7042540e+05       2.7045438e+05       2.6948084e+05       2.7021154e+05       2.6922696e+05       2.6919401e+05       2.7016748e+05       2.6944075e+05
    2.7200       2.7125586e+05       2.7128490e+05       2.7030832e+05       2.7104360e+05       2.7005486e+05       2.7002134e+05       2.7099784e+05       2.7026705e+05
    2.7400       2.7215485e+05       2.7218388e+05       2.7120504e+05       2.7194438e+05       2.7095231e+05       2.7091827e+05       2.7189705e+05       2.7116271e+05
    2.7600       2.7311993e+05       2.7314891e+05       2.7216860e+05       2.7291145e+05       2.7191691e+05       2.7188243e+05       2.7286267e+05       2.7212533e+05
    2.7800       2.7414855e+05       2.7417739e+05       2.7319644e+05       2.7394224e+05       2.7294611e+05       2.7291126e+05       2.7389215e+05       2.7315235e+05
    2.8000       2.7523798e+05       2.7526664e+05       2.7428586e+05       2.7503406e+05       2.7403724e+05       2.7400208e+05       2.7498279e+05       2.7424110e+05
    2.8200       2.7638536e+05       2.7641378e+05       2.7543403e+05       2.7618403e+05       2.7518745e+05       2.7515206e+05       2.7613173e+05       2.7538872e+05
    2.8400       2.7758771e+05       2.7761582e+05       2.7663797e+05       2.7738917e+05       2.7639377e+05       2.7635821e+05       2.7733599e+05       2.7659225e+05
    2.8600       2.7884190e+05       2.7886964e+05       2.7789456e+05       2.7864636e+05       2.7765309e+05       2.7761745e+05       2.7859246e+05       2.7784858e+05
    2.8800       2.8014469e+05       2.8017199e+05       2.7920059e+05       2.7995236e+05       2.7896220e+05       2.7892655e+05       2.7989789e+05       2.7915448e+05
    2.9000       2.8149272e+05       2.8151952e+05       2.8055270e+05       2.8130381e+05       2.8031776e+05       2.8028218e+05       2.8124894e+05       2.8050661e+05
    2.9200       2.8288252e+05       2.8290876e+05       2.8194745e+05       2.8269726e+05       2.8171632e+05       2.8168089e+05       2.8264214e+05       2.8190153e+05
    2.9400       2.8431054e+05       2.8433616e+05       2.8338128e+05       2.8412914e+05       2.8315434e+05       2.8311913e+05       2.8407395e+05       2.8333568e+05
    2.9600       2.8577312e+05       2.8579806e+05       2.8485058e+05       2.8559582e+05       2.8462819e+05       2.8459329e+05       2.8554072e+05       2.8480545e+05
    2.9800       2.8726654e+05       2.8729074e+05       2.8635160e+05       2.8709356e+05       2.8613416e+05       2.8609965e+05       2.8703872e+05       2.8630709e+05
    3.0000       2.8878699e+05       2.8881038e+05       2.8788057e+05       2.8861858e+05       2.8766845e+05       2.8763441e+05       2.8856417e+05       2.8783682e+05
    3.0200       2.9033061e+05       2.9035314e+05       2.8943363e+05       2.9016699e+05       2.8922722e+05       2.8919372e+05       2.9011318e+05       2.8939079e+05
    3.0400       2.9189347e+05       2.9191509e+05       2.9100686e+05       2.9173489e+05       2.9080655e+05       2.9077368e+05       2.9168186e+05       2.9096508e+05
    3.0600       2.9347161e+05       2.9349226e+05       2.9259631e+05       2.9331831e+05       2.9240248e+05       2.9237031e+05       2.9326622e+05       2.9255574e+05
    3.0800       2.9506105e+05       2.9508067e+05       2.9419799e+05       2.9491327e+05       2.9401103e+05       2.9397964e+05       2.9486228e+05       2.9415877e+05
    3.1000       2.9665778e+05       2.9667632e+05       2.9580791e+05       2.9651575e+05       2.9562819e+05       2.9559767e+05       2.9646604e+05       2.9577018e+05
    3.1200       2.9825780e+05       2.9827522e+05       2.9742207e+05       2.9812176e+05       2.9724996e+05       2.9722038e+05       2.9807349e+05       2.9738597e+05
    3.1400       2.9985712e+05       2.9987337e+05       2.9903647e+05       2.9972730e+05       2.9887235e+05       2.9884378e+05       2.9968064e+05       2.9900214e+05
    3.1600       3.0145173e+05       3.0146677e+05       3.0064714e+05       3.0132838e+05       3.0049137e+05       3.0046388e+05       3.0128348e+05       3.0061470e+05
    3.1800       3.0303768e+05       3.0305146e+05       3.0225009e+05       3.0292103e+05       3.0210304e+05       3.0207670e+05       3.0287804e+05       3.0221967e+05
    3.2000       3.0461099e+05       3.0462348e+05       3.0384137e+05       3.0450129e+05       3.0370342e+05       3.0367829e+05       3.0446037e+05       3.0381310e+05
    3.2200       3.0616776e+05       3.0617891e+05       3.0541707e+05       3.0606525e+05       3.0528857e+05       3.0526473e+05       3.0602655e+05       3.0539106e+05
    3.2400       3.0770409e+05       3.0771388e+05       3.0697331e+05       3.0760902e+05       3.0685461e+05       3.0683212e+05       3.0757267e+05       3.0694966e+05
    3.2600       3.0921617e+05       3.0922457e+05       3.0850625e+05       3.0912877e+05       3.0839770e+05       3.0837662e+05       3.0909491e+05       3.0848507e+05
    3.2800       3.1070023e+05       3.1070721e+05       3.1001213e+05       3.1062074e+05       3.0991406e+05       3.0989445e+05       3.1058951e+05       3.0999353e+05
    3.3000       3.1215260e+05       3.1215814e+05       3.1148728e+05       3.1208126e+05       3.1140002e+05       3.1138192e+05       3.1205277e+05       3.1147134e+05
    3.3200       3.1356970e+05       3.1357378e+05       3.1292811e+05       3.1350673e+05       3.1285197e+05       3.1283545e+05       3.1348110e+05       3.1291492e+05
    3.3400       3.1494805e+05       3.1495066e+05       3.1433114e+05       3.1489369e+05       3.1426643e+05       3.1425152e+05       3.1487102e+05       3.1432077e+05
    3.3600       3.1628427e+05       3.1628539e+05       3.1569298e+05       3.1623875e+05       3.1564000e+05       3.1562676e+05       3.1621915e+05       3.1568551e+05
    3.3800       3.1757509e+05       3.1757471e+05       3.1701036e+05       3.1753863e+05       3.1696941e+05       3.1695786e+05       3.1752219e+05       3.1700585e+05
    3.4000       3.1881735e+05       3.1881547e+05       3.1828012e+05       3.1879019e+05       3.1825147e+05       3.1824167e+05       3.1877699e+05       3.1827862e+05
    3.4200       3.2000803e+05       3.2000465e+05       3.1949923e+05       3.1999038e+05       3.1948315e+05       3.1947511e+05       3.1998051e+05       3.1950078e+05
    3.4400       3.2114422e+05       3.2113934e+05       3.2066477e+05       3.2113631e+05       3.2066151e+05       3.2065526e+05       3.2112982e+05       3.2066941e+05
    3.4600       3.2222316e+05       3.2221679e+05       3.2177397e+05       3.2222519e+05       3.2178378e+05       3.2177935e+05       3.2222215e+05       3.2178172e+05
    3.4800       3.2324223e+05       3.2323438e+05       3.2282420e+05       3.2325443e+05       3.2284731e+05       3.2284472e+05       3.2325487e+05       3.2283509e+05
